,Artist,Song,Duration(ms),Year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri
497,Enrique Iglesias ,I Like It,231787,2010,0.646,0.94,10,-2.856,0.0838,0.0209,0.0,0.0691,0.704,129.011,spotify:track:4nVyHATevhl5RC6Qmoko5H
498,Young Money ,BedRock,288133,2010,0.733,0.664,8,-6.163,0.295,0.102,0.0,0.191,0.557,148.005,spotify:track:3iL2l5gUqyPS6vDwJFgJTR
499,Jason Derulo,In My Head,199027,2010,0.762,0.748,0,-4.15,0.033,0.0266,0.0,0.348,0.851,110.009,spotify:track:5BoIP8Eha5hwmRVURkC2Us
500,Rihanna,Rude Boy,222920,2010,0.563,0.75,11,-4.496,0.127,0.113,0.0,0.0788,0.812,173.906,spotify:track:60jzFy6Nn4M0iD1d94oteF
501,Lady Gaga ,Telephone,220627,2010,0.825,0.832,5,-5.853,0.0403,0.00587,0.000789,0.114,0.713,122.021,spotify:track:7rl7ao5pb9BhvAzPdWStxi
502,Katy Perry,Teenage Dream,227760,2010,0.719,0.804,10,-4.581,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,spotify:track:55qBw1900pZKfXJ6Q9A2Lc
503,Bruno Mars,Just The Way You Are,220733,2010,0.637,0.843,5,-5.413,0.0432,0.0151,0.0,0.0876,0.434,109.012,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ
504,Mike Posner,Cooler Than Me,213293,2010,0.768,0.82,7,-4.63,0.0475,0.179,0.0,0.704,0.625,129.969,spotify:track:2V4bv1fNWfTcyRJKmej6Sj
505,The Black Eyed Peas,Imma Be,257560,2010,0.597,0.517,0,-6.963,0.365,0.179,0.0,0.307,0.412,92.035,spotify:track:5OiLJ8tjUPFiPX2gVM8fxJ
506,Usher ,DJ Got Us Fallin In Love,220800,2010,0.663,0.861,7,-3.398,0.109,0.0338,0.0,0.082,0.654,119.963,spotify:track:4356Typ82hUiFAynbLYbPn
507,Travie McCoy ,Billionaire,211160,2010,0.633,0.673,6,-6.403,0.258,0.297,0.0,0.206,0.659,86.776,spotify:track:2M9ULmQwTaTGmAdXaXpfz5
508,Eminem,Not Afraid,248133,2010,0.855,0.954,0,-1.19,0.264,0.529,0.0,0.205,0.668,114.635,spotify:track:7Ie9W94M7OjPoZVV216Xus
509,Iyaz,Replay,182307,2010,0.706,0.751,9,-6.323,0.0708,0.173,0.0,0.168,0.195,91.031,spotify:track:5vlEg2fT4cFWAqU5QptIpQ
510,David Guetta ,Sexy Chick,194347,2010,0.809,0.562,11,-7.694,0.0534,0.0816,0.000418,0.105,0.798,130.003,spotify:track:4MKzCHlZvkwJOQRNkdw4zq
511,The Script,Breakeven,261427,2010,0.63,0.698,10,-4.51,0.0244,0.173,0.0,0.0789,0.529,94.023,spotify:track:38xWaVFKaxZlMFvzNff2aW
512,Kesha,Your Love Is My Drug,187133,2010,0.826,0.612,1,-3.891,0.0982,0.00681,0.0,0.0889,0.756,120.057,spotify:track:6vc2Jq2vaGu8z326kSrw92
513,The Black Eyed Peas,I Gotta Feeling,289133,2010,0.743,0.766,0,-6.375,0.0265,0.0873,0.0,0.509,0.61,127.96,spotify:track:4vp2J1l5RD4gMZwGFLfRAu
514,Owl City,Fireflies,228347,2010,0.513,0.661,3,-6.8,0.0439,0.0274,0.0,0.118,0.461,180.118,spotify:track:3DamFFqW32WihKkTVlwTYQ
515,Trey Songz ,Say Aah,207547,2010,0.724,0.87,1,-3.614,0.113,0.00453,0.0,0.833,0.81,93.01,spotify:track:2fQ6sBFWaLv2Gxos4igHLy
516,Drake,Find Your Love,208947,2010,0.627,0.614,6,-6.006,0.17,0.0211,0.0,0.0286,0.758,96.038,spotify:track:4BycRneKmOs6MhYG9THsuX
517,Lady Gaga,Alejandro,274213,2010,0.626,0.799,11,-6.612,0.046,0.000358,0.00155,0.36,0.369,98.992,spotify:track:4lwavw59UjXUPJZtKNdFYp
518,Jason Derulo,Ridin Solo,215747,2010,0.442,0.83,9,-4.02,0.146,0.128,0.0,0.129,0.578,89.338,spotify:track:6BaxqcoEM9r3LXisTyJjST
519,Nelly,Just A Dream,237800,2010,0.531,0.752,1,-6.161,0.0305,0.0421,0.0,0.12,0.103,89.917,spotify:track:3ZdJffjzJWFimSQyxgGIxN
520,Ludacris,How Low,201587,2010,0.784,0.498,1,-6.977,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,spotify:track:1WtTLtofvcjQM3sXSMkDdX
521,Far*East Movement ,Like A G6,216893,2010,0.435,0.837,3,-8.126,0.449,0.00676,0.0,0.117,0.778,124.913,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf
522,Timbaland ,Carry Out,232467,2010,0.531,0.574,10,-6.693,0.113,0.114,0.0308,0.256,0.272,115.68,spotify:track:2DHc2e5bBn4UzY0ENVFrUl
523,Michael Buble,Havent Met You Yet,244587,2010,0.615,0.733,8,-4.808,0.0335,0.152,0.0,0.109,0.796,122.58,spotify:track:4fIWvT19w9PR0VVBuPYpWA
524,Flo Rida ,Club Cant Handle Me,234560,2010,0.616,0.869,0,-3.911,0.0327,0.0283,0.0,0.064,0.473,127.966,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y
525,Jay Sean ,Down,212107,2010,0.657,0.695,2,-4.493,0.0321,0.0108,0.0,0.0822,0.683,65.997,spotify:track:7LP4Es66zdY7CyjepqmvAg
526,La Roux,Bulletproof,205733,2010,0.674,0.882,3,-2.771,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,spotify:track:6lUY6MoqGgPnA27PHYxem5
527,Jason Derulo,Whatcha Say,221253,2010,0.615,0.711,11,-5.507,0.0779,0.0444,0.0,0.145,0.711,144.036,spotify:track:67T6l4q3zVjC5nZZPXByU8
528,Justin Bieber ,Baby,214240,2010,0.728,0.86,5,-5.237,0.137,0.0401,0.0,0.111,0.535,65.043,spotify:track:6epn3r7S14KUqlReYr77hA
529,Adam Lambert,Whataya Want From Me,227320,2010,0.44,0.683,11,-4.732,0.0489,0.00706,0.0,0.0593,0.445,185.948,spotify:track:2rDwdvBma1O1eLzo29p2cr
530,Taylor Swift,Mine,230707,2010,0.624,0.757,7,-2.94,0.0296,0.00265,1.87e-06,0.189,0.658,121.07,spotify:track:0dBW6ZsW8skfvoRfgeerBF
531,Rihanna,Only Girl ,235520,2010,0.786,0.716,11,-4.253,0.0409,0.102,1.72e-05,0.0557,0.595,125.921,spotify:track:6jAsmDJI8iPhGWtS27kZ67
532,Kris Allen,Live Like Were Dying,212507,2010,0.589,0.893,0,-2.948,0.0397,0.0273,0.0,0.343,0.94,92.011,spotify:track:1HfxPaJggVwFsvOtHbVzMz
533,Rihanna ,Hard,250600,2010,0.31,0.746,1,-3.599,0.111,0.0121,0.0,0.649,0.163,182.032,spotify:track:3YJkAQNEhmCZGLdmPsu6Ye
534,Kesha ,Blah Blah Blah,172053,2010,0.752,0.836,10,-3.173,0.115,0.0843,0.000425,0.424,0.519,120.003,spotify:track:7lWUJpax919G4JdaFEVmCy
535,Trey Songz ,Bottoms Up,242013,2010,0.845,0.601,1,-5.283,0.161,0.0205,0.0,0.385,0.329,74.008,spotify:track:2IpGdrWvIZipmaxo1YRxw5
536,Jay Sean ,Do You Remember,210307,2010,0.855,0.668,11,-4.892,0.0644,0.0242,0.0,0.102,0.803,125.846,spotify:track:7yws3pF3FFguwT2Psi6c15
537,OneRepublic,All The Right Moves,238000,2010,0.529,0.948,0,-3.527,0.0474,0.258,9.35e-06,0.283,0.65,146.024,spotify:track:5XRHGXut00SrJUFmcn2lQF
538,Orianthi,According To You,200347,2010,0.619,0.917,5,-2.582,0.0507,0.0233,1.21e-05,0.0986,0.552,131.002,spotify:track:72phhQtfwZcRweweRxxkmU
539,Ludacris ,My Chick Bad,216933,2010,0.624,0.723,1,-6.782,0.378,0.172,0.0,0.483,0.757,84.789,spotify:track:3bMNprrp2JDKZsGbiXpsJl
540,Taylor Swift,You Belong With Me,231133,2010,0.687,0.783,6,-4.44,0.0386,0.162,1.35e-05,0.114,0.443,129.964,spotify:track:3GCL1PydwsLodcpv0Ll1ch
541,The Black Eyed Peas,Meet Me Halfway,284373,2010,0.798,0.629,11,-6.857,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,spotify:track:0xfpx7AiwgSKEtjotea2L6
542,Kesha,Take It Off,215200,2010,0.729,0.675,5,-5.292,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036,spotify:track:0WCiI0ddWiu5F2kSHgfw5S
543,Drake,Over,233560,2010,0.35,0.845,7,-5.614,0.2,0.0107,0.0,0.123,0.45,99.643,spotify:track:6BdgtqiV3oXNqBikezwdvC
544,Neon Trees,Animal,212293,2010,0.482,0.833,5,-5.611,0.0449,0.000346,0.0,0.365,0.74,148.039,spotify:track:1fBl642IhJOE5U319Gy2Go
545,Maroon 5,Misery,216200,2010,0.704,0.81,4,-4.874,0.0425,0.000315,0.0,0.216,0.726,102.98,spotify:track:6KBYk8OFtod7brGuZ3Y67q
546,B.o.B ,Magic,196133,2010,0.549,0.932,8,-4.11,0.343,0.0127,0.0,0.347,0.787,82.439,spotify:track:5uHYcK0nbEYgRaFTY5BqnP
547,Lady Gaga,Paparazzi,208307,2010,0.763,0.693,5,-3.973,0.0438,0.111,0.0,0.101,0.399,114.912,spotify:track:16Me2jlMlTX4xsps2j71mC
548,New Boyz ,Tie Me Down,178808,2010,0.42,0.787,8,-4.467,0.294,0.0104,0.0,0.198,0.38,97.967,spotify:track:4faiJXyBflUVVOOE9fxbeg
549,Nicki Minaj,Your Love,245253,2010,0.424,0.52,11,-10.231,0.343,0.00204,0.00413,0.411,0.184,189.613,spotify:track:3bGxiCPouq52ZtI8ybMCX5
550,Miley Cyrus,Party In The U.S.A.,202067,2010,0.652,0.698,10,-4.667,0.042,0.00112,0.000115,0.0886,0.47,96.021,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
551,Chris Brown ,Deuces,276560,2010,0.692,0.736,1,-5.109,0.11,0.0324,0.0,0.0787,0.217,73.987,spotify:track:6wN4nT2qy3MQc098yL3Eu9
552,Britney Spears,3,213173,2010,0.697,0.709,5,-1.917,0.0455,0.0452,0.0,0.138,0.787,134.91,spotify:track:6pymOcrCnMuCWdgGVTvUgP
553,Shontelle,Impossible,226533,2010,0.599,0.624,8,-3.631,0.0343,0.385,0.0,0.125,0.539,90.034,spotify:track:45EDI3rk0f4cAMt9f8b56R
554,Drake ,Forever,357347,2010,0.415,0.926,5,-1.304,0.374,0.253,0.0,0.256,0.542,158.423,spotify:track:6HSqyfGnsHYw9MmIpa9zlZ
555,Boys Like Girls ,Two Is Better Than One,242840,2010,0.521,0.702,0,-5.189,0.0331,0.189,0.0,0.0962,0.25,127.976,spotify:track:1MaqkdFNIKPdpQGDzme5ss
556,3OH!3 ,My First Kiss,192440,2010,0.682,0.889,0,-4.166,0.0804,0.00564,0.0,0.36,0.827,138.021,spotify:track:17tDv8WA8IhqE8qzuQn707
557,Kelly Clarkson,Already Gone,281560,2010,0.209,0.872,9,-2.996,0.0757,0.217,0.0,0.0768,0.294,78.139,spotify:track:7ceIquYtiTYlgSSm7PqUf9
558,The Black Eyed Peas,Rock That Body,268840,2010,0.715,0.907,7,-6.025,0.0993,0.0172,8.39e-05,0.426,0.841,124.992,spotify:track:5K5LbSTVuKKe1KGMNfBgIW
559,OneRepublic,Secrets,224693,2010,0.516,0.764,2,-6.223,0.0366,0.0717,0.0,0.115,0.376,148.021,spotify:track:1NhPKVLsHhFUHIOZ32QnS2
560,Selena Gomez ,Naturally,202587,2010,0.605,0.902,10,-5.406,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612,spotify:track:1YaVmBh7EAeR54FIjuFcb5
561,Alicia Keys,Un-Thinkable ,249240,2010,0.595,0.507,7,-7.892,0.0618,0.732,1.97e-05,0.106,0.337,86.099,spotify:track:4JOP8ELK6AaeySe7sKe996
562,DJ Khaled ,All I Do Is Win,227293,2010,0.549,0.791,10,-3.535,0.133,0.0104,0.0,0.444,0.293,150.094,spotify:track:6u5M4jPpYkoRV4vVHDQvkd
563,Kevin Rudolf ,I Made It ,249547,2010,0.592,0.944,7,-2.94,0.111,0.043,0.0,0.365,0.574,124.42,spotify:track:6H2wnX7ytNeCKERIVqCwgs
564,Sugarland,Stuck Like Glue,247587,2010,0.702,0.795,1,-4.764,0.0568,0.329,0.0,0.0505,0.836,83.961,spotify:track:0JcKdUGNR7zI4jJDLyYXbi
565,Usher ,Hey Daddy ,224093,2010,0.59,0.698,11,-4.262,0.0286,0.000176,0.0,0.107,0.352,95.975,spotify:track:030OCtLMrljNhp8OWHBWW3
566,Usher,There Goes My Baby,281293,2010,0.626,0.52,9,-8.077,0.0892,0.175,0.0,0.13,0.257,77.468,spotify:track:6IUiqtI8tE49sqGbmtrNd8
567,Taylor Swift,Today Was A Fairytale,241813,2010,0.485,0.717,7,-4.54,0.0321,0.0284,5.63e-06,0.14,0.356,158.047,spotify:track:1P5QpwOgXJuoVTm3CWbnLY
568,Timbaland ,Say Something,240920,2010,0.555,0.713,11,-4.549,0.0911,0.0845,0.0,0.712,0.725,79.934,spotify:track:7qje9qxLncMESiPeI27SAn
569,Beyonce,Sweet Dreams,208067,2010,0.694,0.825,1,-5.986,0.111,0.0895,1.86e-05,0.0618,0.788,121.949,spotify:track:1FKxKGONukVFXWVJxAKmlz
570,Kings Of Leon,Use Somebody,230760,2010,0.276,0.715,0,-5.356,0.0432,0.00552,0.000417,0.201,0.173,137.028,spotify:track:5VGlqQANWDKJFl0MBG3sg2
571,Carrie Underwood,Undo It,177253,2010,0.476,0.84,2,-2.259,0.058,0.11,0.0,0.046,0.648,156.254,spotify:track:1Fo2N5iXRi37maMboaig7O
572,Lil Wayne ,Right Above It,271947,2010,0.376,0.841,3,-4.348,0.356,0.0435,0.0,0.578,0.463,76.052,spotify:track:1kMuU3TNQvHbqvXCWBodmP
573,Miranda Lambert,The House That Built Me,236627,2010,0.515,0.3,5,-8.005,0.0289,0.575,8.46e-06,0.115,0.206,81.12,spotify:track:02eD9ymfJOJOhM97HYp5R9
574,The Band Perry,If I Die Young,222773,2010,0.606,0.497,4,-6.611,0.0277,0.348,0.0,0.275,0.362,130.739,spotify:track:4u26EevCNXMhlvE1xFBJwX
575,Paramore,The Only Exception,267653,2010,0.452,0.563,4,-6.607,0.0272,0.144,0.0,0.143,0.209,137.715,spotify:track:7JIuqL4ZqkpfGKQhYlrirs
576,Lady Antebellum,American Honey,224867,2010,0.588,0.684,1,-5.154,0.0288,0.508,0.0,0.141,0.121,85.997,spotify:track:4xInIiKipU1mtUogJ3ZdYr
577,Sara Bareilles,King Of Anything,207493,2010,0.676,0.762,1,-4.172,0.0351,0.461,0.0,0.0574,0.81,119.003,spotify:track:3VA8T3rNy5V24AXxNK5u9E
578,Daughtry,Life After You,207213,2010,0.396,0.796,5,-3.253,0.0357,0.0597,0.0,0.407,0.362,154.037,spotify:track:70NGpcNvhI2hqonWNAETIu
579,Uncle Kracker,Smile,201627,2010,0.541,0.812,4,-3.764,0.0336,0.203,0.0,0.42,0.607,141.056,spotify:track:4ZC8hXXqu2hPcDLw9QTdtQ
580,Cali Swag District,Teach Me How To Dougie,237480,2010,0.846,0.438,11,-4.981,0.141,0.2,9.43e-05,0.0939,0.512,85.013,spotify:track:61LtVmmkGr8P9I2tSPvdpf
581,Alicia Keys,Try Sleeping With A Broken Heart,249013,2010,0.496,0.82,5,-5.155,0.112,0.158,0.246,0.13,0.549,110.977,spotify:track:1yK9LISg5uBOOW5bT2Wm0i
582,Jerrod Niemann,"Lover, Lover",193733,2010,0.879,0.567,7,-6.509,0.0586,0.184,0.0,0.622,0.948,112.472,spotify:track:5UzU0qw21okODBNUnxptVo
583,Adele,Rolling In The Deep,228293,2011,0.729,0.756,8,-5.119,0.0294,0.131,0.0,0.0527,0.522,104.945,spotify:track:1CkvWZme3pRgbzaxZnTl5X
584,LMFAO ,Party Rock Anthem,262173,2011,0.75,0.727,5,-4.21,0.142,0.0189,0.0,0.266,0.359,129.993,spotify:track:0IkKz2J93C94Ei4BvDop7P
585,Katy Perry,Firework,227880,2011,0.638,0.826,8,-4.968,0.0479,0.139,0.0,0.0803,0.649,124.072,spotify:track:4lCv7b86sLynZbXhfScfm2
586,Katy Perry ,E.T.,229573,2011,0.62,0.869,1,-5.252,0.175,0.0181,0.0,0.369,0.76,151.684,spotify:track:36ux3YuUsGTWPT8fXclS45
587,Pitbull ,Give Me Everything,252307,2011,0.671,0.939,8,-3.206,0.161,0.192,0.0,0.298,0.529,129.023,spotify:track:4QNpBfC0zvjKqPJcyqBy9W
588,Bruno Mars,Grenade,223253,2011,0.706,0.558,2,-7.237,0.0593,0.146,0.0,0.118,0.227,110.443,spotify:track:2tJulUYLDKOg9XrtVkMgcJ
589,Nicki Minaj,Super Bass,200013,2011,0.72,0.861,11,-4.339,0.209,0.269,5.11e-06,0.601,0.669,126.991,spotify:track:0iYebKFUSfF72fUu2OW6ZT
590,Maroon 5 ,Moves Like Jagger,201160,2011,0.722,0.758,11,-4.477,0.0471,0.0111,0.0,0.308,0.62,128.047,spotify:track:7LcfRTgAVTs5pQGEQgUEzN
591,The Black Eyed Peas,Just Cant Get Enough,222015,2011,0.475,0.44,0,-11.459,0.0395,0.116,0.715,0.126,0.107,93.993,spotify:track:19jd1ffgFMwGpafuoqImry
592,Jennifer Lopez ,On The Floor,230907,2011,0.758,0.686,11,-6.346,0.0792,0.0848,0.00127,0.142,0.444,130.007,spotify:track:0Oe49j06Bjrxs8PltuVeaW
593,Rihanna,S&M,243533,2011,0.766,0.682,1,-5.02,0.0419,0.0113,0.00016,0.104,0.833,127.966,spotify:track:2u02eLj96Atd6TBxkH9YvN
594,Foster The People,Pumped Up Kicks,239600,2011,0.733,0.71,5,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,spotify:track:7w87IxuO7BDcJ3YUqCyMTT
595,Katy Perry,Last Friday Night ,230747,2011,0.649,0.815,3,-3.796,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,spotify:track:455AfCsOhhLPRc68sE01D8
596,Bruno Mars,Just The Way You Are,220733,2011,0.637,0.843,5,-5.413,0.0432,0.0151,0.0,0.0876,0.434,109.012,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ
597,Enrique Iglesias ,Tonight ,231653,2011,0.666,0.877,0,-4.657,0.0446,0.0277,1.15e-05,0.142,0.272,125.989,spotify:track:3rDFqo8yv93PtTmdOYOPzX
598,P!nk,Raise Your Glass,202960,2011,0.7,0.709,7,-5.006,0.0839,0.0048,0.0,0.0289,0.625,122.019,spotify:track:1gv4xPanImH17bKZ9rOveR
599,Lady Gaga,Born This Way,260253,2011,0.587,0.828,11,-5.108,0.161,0.00327,0.0,0.331,0.494,123.907,spotify:track:6r2BECwMgEoRb5yLfp0Hca
600,P!nk,F**kin Perfect,213413,2011,0.57,0.646,7,-4.748,0.0331,0.0412,0.0,0.362,0.485,91.954,spotify:track:3MGJF1CDFGfjXESL2Heva0
601,Rihanna ,Whats My Name?,263173,2011,0.695,0.782,2,-2.967,0.0629,0.223,0.0,0.0773,0.595,99.992,spotify:track:1pYKzfOlpHWtVUiEIu4Vn7
602,Chris Brown ,Look At Me Now,222587,2011,0.767,0.677,11,-6.128,0.184,0.0339,5.51e-06,0.144,0.538,146.155,spotify:track:3hsmbFKT5Cujb5GQjqEU39
603,Jeremih ,Down On Me,228453,2011,0.7,0.598,2,-7.783,0.114,0.0369,0.0,0.111,0.594,160.041,spotify:track:0x3TibRgnSqzkcwrqBd4iX
604,Lil Wayne,How To Love,240307,2011,0.644,0.661,11,-6.093,0.0418,0.000177,5.14e-06,0.108,0.272,154.001,spotify:track:4aX4Oycsk1fhHIee1zqsDe
605,Adele,Someone Like You,285040,2011,0.559,0.33,9,-8.251,0.0285,0.892,0.0,0.0975,0.285,135.109,spotify:track:4kflIGfjdZJW4ot2ioixTB
606,OneRepublic,Good Life,253307,2011,0.634,0.69,6,-7.804,0.052,0.0771,0.0,0.132,0.645,94.988,spotify:track:6OtCIsQZ64Vs1EbzztvAv4
607,Bruno Mars,The Lazy Song,190213,2011,0.738,0.804,11,-3.851,0.0621,0.332,0.0,0.279,0.949,174.943,spotify:track:1ExfPZEiahqhLyajhybFeS
608,Britney Spears,Till The World Ends,237947,2011,0.693,0.705,8,-5.747,0.0665,0.0228,0.0,0.202,0.45,131.951,spotify:track:38iU2jg98IZZEIJPrP7aWD
609,Lupe Fiasco,The Show Goes On,239613,2011,0.591,0.889,7,-3.839,0.115,0.0189,0.0,0.155,0.65,143.067,spotify:track:4NTWZqvfQTlOMitlVn6tew
610,Lady Gaga,The Edge Of Glory,320587,2011,0.581,0.772,9,-6.544,0.0401,0.000343,0.0191,0.11,0.361,127.952,spotify:track:0JNdS1n0ifOP25XvhwAMgM
611,Kesha,We R Who We R,204760,2011,0.736,0.817,8,-4.9,0.0407,0.00987,0.00167,0.117,0.653,119.95,spotify:track:3LUWWox8YYykohBbHUrrxd
612,Wiz Khalifa,Black And Yellow,217667,2011,0.684,0.834,2,-4.524,0.0675,0.0646,0.0,0.271,0.538,164.02,spotify:track:5A6OHHy73AR5tLxgTc98zz
613,Hot Chelle Rae,Tonight Tonight,200467,2011,0.686,0.783,4,-4.977,0.119,0.0764,0.0,0.163,0.814,99.978,spotify:track:2i0AUcEnsDm3dsqLrFWUCq
614,Kesha,Blow,219973,2011,0.753,0.729,11,-3.862,0.0392,0.00334,5.66e-05,0.073,0.812,120.013,spotify:track:3pYDZTJM2tVBUhIRifWVzI
615,Bad Meets Evil ,Lighters,303813,2011,0.676,0.695,0,-8.327,0.245,0.352,0.0,0.119,0.144,90.268,spotify:track:5zpDHEU12zATwLGvozxPw2
616,The Band Perry,If I Die Young,222773,2011,0.606,0.497,4,-6.611,0.0277,0.348,0.0,0.275,0.362,130.739,spotify:track:4u26EevCNXMhlvE1xFBJwX
617,Gym Class Heroes ,Stereo Hearts,210960,2011,0.646,0.795,9,-3.293,0.0976,0.0319,0.0,0.267,0.796,89.99,spotify:track:0qOnSQQF0yzuPWsXrQ9paz
618,The Black Eyed Peas,The Time ,307640,2011,0.816,0.813,6,-7.798,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,spotify:track:7vWFaMq63AwkFDhS2OAg5u
619,Diddy - Dirty Money ,Coming Home,238693,2011,0.392,0.839,7,-1.921,0.193,0.158,0.0,0.3,0.232,168.001,spotify:track:6Iocm6VMu6bVNYwiDoyQFW
620,Pitbull ,Hey Baby ,234453,2011,0.595,0.913,10,-3.428,0.0884,0.0435,0.0,0.259,0.762,128.021,spotify:track:3rfhI32Il2hVRKDkuGeeen
621,Rihanna,Only Girl ,235520,2011,0.786,0.716,11,-4.253,0.0409,0.102,1.72e-05,0.0557,0.595,125.921,spotify:track:6jAsmDJI8iPhGWtS27kZ67
622,Lil Wayne ,6 Foot 7 Foot,248587,2011,0.365,0.751,2,-5.429,0.304,0.000707,0.0,0.318,0.604,79.119,spotify:track:0z5ZPs57J2KERwM1tBM2GF
623,Lady Antebellum,Just A Kiss,218840,2011,0.593,0.639,1,-5.826,0.0307,0.446,0.0,0.0998,0.332,142.881,spotify:track:2nRvKHh2mtOfIQ4jcAkP9q
624,Jason Aldean,Dirt Road Anthem,229400,2011,0.68,0.741,2,-5.055,0.0357,0.347,1.87e-06,0.117,0.635,127.024,spotify:track:2qYsSHsYkihWx043HVJQRV
625,Taio Cruz,Dynamite,203867,2011,0.754,0.804,4,-3.177,0.0853,0.00332,0.0,0.0329,0.818,119.968,spotify:track:1DqdF42leyFIzqNDv9CjId
626,Waka Flocka Flame ,No Hands,263773,2011,0.76,0.595,1,-6.366,0.0391,0.00544,0.0,0.241,0.361,131.497,spotify:track:03tqyYWC9Um2ZqU0ZN849H
627,Britney Spears,I Wanna Go,210267,2011,0.696,0.546,5,-6.55,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,spotify:track:5cCAZS9VhLGEDV4NCfieeg
628,DJ Khaled ,Im On One,296147,2011,0.413,0.807,11,-3.499,0.318,0.0536,0.0,0.631,0.438,149.33,spotify:track:608a1wIsSd5KzMEqm1O7w3
629,Cobra Starship ,You Make Me Feel...,215693,2011,0.668,0.857,7,-2.944,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,spotify:track:16Of7eeW44kt0a1M0nitHM
630,Chris Brown,Yeah 3X,241667,2011,0.705,0.882,11,-3.201,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,spotify:track:2QtxlzvSBONjs1bDC34ixs
631,Nicki Minaj ,Moment 4 Life,279307,2011,0.68,0.882,11,-3.883,0.236,0.406,0.0,0.241,0.386,97.943,spotify:track:0ConttVd0Ebk3dLNquOmh0
632,Dr. Dre ,I Need A Doctor,283733,2011,0.594,0.946,3,-4.521,0.452,0.0869,0.0,0.306,0.397,155.826,spotify:track:70ATm56tH7OrQ1zurYssz0
633,Nelly,Just A Dream,237800,2011,0.531,0.752,1,-6.161,0.0305,0.0421,0.0,0.12,0.103,89.917,spotify:track:3ZdJffjzJWFimSQyxgGIxN
634,Kelly Rowland ,Motivation,231173,2011,0.735,0.679,9,-5.588,0.0431,0.18,0.000198,0.0766,0.264,140.858,spotify:track:4Cv5dkUBqepa0siwGREihD
635,Edward Maya ,Stereo Love,184000,2011,0.773,0.736,9,-5.589,0.0383,0.0335,0.0184,0.104,0.212,127.056,spotify:track:5RfBhOGNbbXT5LiIvbHLhN
636,Christina Perri,Jar Of Hearts,246587,2011,0.349,0.348,3,-6.142,0.0316,0.726,0.0,0.12,0.0886,74.541,spotify:track:0HZhYMZOcUzZKSFwPOti6m
637,Wiz Khalifa,Roll Up,227773,2011,0.523,0.805,3,-5.473,0.192,0.0524,0.0,0.0914,0.602,125.358,spotify:track:53DB6LJV9B8sz0p1s6tlGS
638,LMFAO,Sexy And I Know It,199480,2011,0.707,0.861,7,-4.225,0.316,0.1,0.0,0.191,0.795,130.021,spotify:track:0obBFrPYkSoBJbvHfUIhkv
639,Far*East Movement ,Rocketeer,211253,2011,0.664,0.845,4,-6.115,0.0461,0.181,0.0,0.267,0.357,96.005,spotify:track:45sDIKapDyxPl307QpEAwl
640,Kanye West,All Of The Lights,299613,2011,0.541,0.803,1,-3.284,0.0738,0.0796,1.71e-05,0.176,0.221,142.135,spotify:track:22L7bfCiAkJo5xGSQgmiIO
641,Britney Spears,Hold It Against Me,228827,2011,0.648,0.722,0,-4.813,0.0427,0.0103,0.0,0.24,0.389,132.973,spotify:track:7Dyq1bhhjknLKEGg4k5NLr
642,Usher,More,219987,2011,0.551,0.893,7,-2.628,0.0543,0.00166,0.0,0.348,0.794,125.083,spotify:track:0aBKFfdyOD1Ttvgv0cfjjJ
643,Avril Lavigne,What The Hell,220707,2011,0.578,0.926,6,-3.689,0.0548,0.00472,0.0127,0.14,0.877,149.976,spotify:track:2z4U9d5OAA4YLNXoCgioxo
644,Tinie Tempah ,Written In The Stars,219560,2011,0.644,0.945,7,-3.534,0.0717,0.0587,0.0,0.184,0.573,91.017,spotify:track:61HQWI1Woxup7CnGwVUsdI
645,Trey Songz ,Bottoms Up,242013,2011,0.845,0.601,1,-5.283,0.161,0.0205,0.0,0.385,0.329,74.008,spotify:track:2IpGdrWvIZipmaxo1YRxw5
646,Usher ,DJ Got Us Fallin In Love,220800,2011,0.663,0.861,7,-3.398,0.109,0.0338,0.0,0.082,0.654,119.963,spotify:track:4356Typ82hUiFAynbLYbPn
647,The Script,For The First Time,252853,2011,0.396,0.629,9,-4.78,0.0287,0.0328,0.0,0.183,0.358,173.794,spotify:track:09ZcYBGFX16X8GMDrvqQwt
